step,epoch,loss,reward_mean,reward_std,frac_zero_std,completion_len,clip_ratio,entropy,lr
59,0.0641,-0.04560915753245354,,,,,0.0007564897241536528,0.19147484004497528,4.999468841121608e-06
60,0.0652,0.033965423703193665,,,,,0.0007534263568231836,0.17264242470264435,4.999432841714452e-06
61,0.0663,-0.011641299352049828,,,,,0.0003385240270290524,0.19448333233594894,4.999395662180269e-06
62,0.0674,0.07609028369188309,,,,,0.0005791941366624087,0.19639503955841064,4.999357302536613e-06
63,0.0685,-0.054423749446868896,,,,,0.0006161222700029612,0.20804297178983688,4.999317762801594e-06
64,0.0696,0.031709060072898865,,,,,0.001057617599144578,0.20846537500619888,4.999277042993884e-06
65,0.0707,0.0293436236679554,0.6236979365348816,0.48710352182388306,0.2083333432674408,132.6171875,0.0006525161152239889,0.17798074334859848,4.999235143132708e-06
66,0.0717,-0.0101539958268404,,,,,0.0010153826588066295,0.17777956277132034,4.999192063237849e-06
67,0.0728,-0.042350657284259796,,,,,0.0,0.16491419076919556,4.999147803329648e-06
68,0.0739,0.03140106052160263,,,,,0.0013811675598844886,0.18022698163986206,4.999102363429002e-06
69,0.075,-0.005258215591311455,,,,,0.0006420545978471637,0.1728792041540146,4.9990557435573665e-06
70,0.0761,-0.031845033168792725,,,,,0.00015867978800088167,0.17117639631032944,4.999007943736752e-06
71,0.0772,0.02536163292825222,,,,,0.00034680627868510783,0.16225653886795044,4.99895896398973e-06
72,0.0783,-0.016608886420726776,,,,,0.0006143293576315045,0.18153201788663864,4.9989088043394254e-06
73,0.0793,-0.060461606830358505,0.5729166865348816,0.5031450390815735,0.0833333358168602,151.11459350585938,0.0007505421235691756,0.1856350600719452,4.998857464809521e-06
74,0.0804,0.04351387545466423,,,,,0.0005956374225206673,0.1966303214430809,4.9988049454242576e-06
75,0.0815,-0.049948059022426605,,,,,0.0005484418361447752,0.20740371942520142,4.9987512462084335e-06
76,0.0826,-0.006245458498597145,,,,,0.0011071580520365387,0.18791702389717102,4.998696367187401e-06
77,0.0837,0.06738243997097015,,,,,0.0011924726277356967,0.19108808040618896,4.998640308387074e-06
78,0.0848,0.008486409671604633,,,,,0.00025960541097447276,0.21726205199956894,4.998583069833919e-06
79,0.0859,-0.036884017288684845,,,,,0.0008466706203762442,0.17511220276355743,4.998524651554964e-06
80,0.087,0.017699474468827248,,,,,0.0010635164217092097,0.21523386985063553,4.99846505357779e-06
81,0.088,-0.013388974592089653,0.5520833730697632,0.5018460154533386,0.0,139.6875,0.0008355906174983829,0.21582714468240738,4.9984042759305375e-06
82,0.0891,0.04172077402472496,,,,,0.0005713699501939118,0.20278752595186234,4.998342318641902e-06
83,0.0902,-0.02454133704304695,,,,,0.0004403655184432864,0.19009000062942505,4.998279181741138e-06
84,0.0913,-0.028074655681848526,,,,,0.0015596654848195612,0.23683159053325653,4.998214865258056e-06
85,0.0924,0.00016572792083024979,,,,,0.0006359300459735096,0.1901320442557335,4.998149369223024e-06
86,0.0935,0.07747422158718109,,,,,0.0009362967684864998,0.219091959297657,4.998082693666967e-06
87,0.0946,-0.06486690789461136,,,,,0.0012773312628269196,0.2044839933514595,4.998014838621363e-06
88,0.0957,-0.04236425459384918,,,,,0.0006060891028027982,0.19854726642370224,4.997945804118254e-06
89,0.0967,0.010304547846317291,0.6510416865348816,0.47726261615753174,0.25,136.8203125,0.0009961280738934875,0.17947588860988617,4.997875590190234e-06
90,0.0978,0.035983189940452576,,,,,0.001009274594252929,0.1574086770415306,4.9978041968704545e-06
91,0.0989,0.0012585320509970188,,,,,0.0006031375232851133,0.15344472229480743,4.997731624192625e-06
92,0.1,-0.04636860638856888,,,,,0.0005943113937973976,0.1604355275630951,4.997657872191011e-06
93,0.1011,0.010634619742631912,,,,,0.0002783189411275089,0.16276533901691437,4.997582940900435e-06
94,0.1022,-0.035978928208351135,,,,,0.0004661280254367739,0.16594213247299194,4.997506830356277e-06
95,0.1033,0.03259733319282532,,,,,0.0012580130714923143,0.1591653749346733,4.997429540594472e-06
96,0.1043,-0.009660916402935982,,,,,0.0008892217156244442,0.16474471986293793,4.997351071651515e-06
97,0.1054,0.007769713178277016,0.5598958730697632,0.49704715609550476,0.0833333358168602,125.70573425292969,0.0006448149215430021,0.1664961278438568,4.997271423564453e-06
98,0.1065,0.006826950237154961,,,,,0.0006376993405865505,0.15455907583236694,4.997190596370895e-06
99,0.1076,0.06262718886137009,,,,,0.0006177026371005923,0.16812289506196976,4.997108590109003e-06
100,0.1087,-0.05443912744522095,,,,,0.0006474258261732757,0.16227755695581436,4.997025404817497e-06
101,0.1098,-0.009085118770599365,,,,,0.00080669712042436,0.1842152550816536,4.996941040535654e-06
102,0.1109,0.0060359034687280655,,,,,0.0008591186197008938,0.15321464091539383,4.996855497303307e-06
103,0.112,-0.032802339643239975,,,,,0.0008782936492934823,0.18091896176338196,4.996768775160845e-06
104,0.113,-0.01595650613307953,,,,,0.0010430447291582823,0.1531132087111473,4.996680874149216e-06
105,0.1141,-0.04139697924256325,0.5651041865348816,0.49639007449150085,0.125,153.70834350585938,0.0007107447599992156,0.17330923676490784,4.996591794309922e-06
106,0.1152,-0.054552704095840454,,,,,0.00013835086429025978,0.2022024393081665,4.996501535685024e-06
107,0.1163,-0.007705225143581629,,,,,0.0015972531400620937,0.1913146898150444,4.996410098317137e-06
108,0.1174,0.09769881516695023,,,,,0.0010796472197398543,0.16914357990026474,4.9963174822494356e-06
109,0.1185,0.038647811859846115,,,,,0.0007982061069924384,0.20582033693790436,4.996223687525647e-06
110,0.1196,0.07574839144945145,,,,,0.0007307709893211722,0.18114933371543884,4.996128714190058e-06
111,0.1207,-0.053193699568510056,,,,,0.0010553272732067853,0.16875658929347992,4.996032562287513e-06
112,0.1217,0.019774090498685837,,,,,0.0004904752859147266,0.18602373450994492,4.995935231863408e-06
113,0.1228,0.04991455376148224,0.6158854365348816,0.4930141270160675,0.125,150.05990600585938,0.0011651041568256915,0.17314030975103378,4.9958367229636996e-06
114,0.1239,-0.02629338577389717,,,,,0.00040595399332232773,0.17364760488271713,4.995737035634899e-06
115,0.125,0.06566406786441803,,,,,0.0009704701660666615,0.18311604112386703,4.995636169924075e-06
116,0.1261,-0.010271377861499786,,,,,0.0013432002742774785,0.16270232945680618,4.9955341258788525e-06
117,0.1272,-0.05998004227876663,,,,,0.000642930157482624,0.17624016851186752,4.995430903547412e-06
118,0.1283,0.03242354840040207,,,,,0.00144360659760423,0.17984837293624878,4.995326502978489e-06
119,0.1293,-0.019264917820692062,,,,,0.0016944797243922949,0.16882045567035675,4.99522092422138e-06
120,0.1304,0.011808561161160469,,,,,0.001848289160989225,0.18319446593523026,4.995114167325933e-06
121,0.1315,0.02227301150560379,0.5403646230697632,0.5048701167106628,0.0416666679084301,162.78646850585938,0.0013308362395036966,0.183767631649971,4.9950062323425556e-06
122,0.1326,-0.0066645145416259766,,,,,0.0008770944259595126,0.18613973259925842,4.9948971193222084e-06
123,0.1337,0.08335861563682556,,,,,0.00158774689771235,0.20407219231128693,4.99478682831641e-06
124,0.1348,-0.04101935029029846,,,,,0.0005252519767964259,0.19682174921035767,4.994675359377237e-06
125,0.1359,-0.10792811214923859,,,,,0.0013051550486125052,0.1833730787038803,4.9945627125573196e-06
126,0.137,-0.0041910577565431595,,,,,0.0012045499461237341,0.18275998532772064,4.994448887909843e-06
127,0.138,-0.0005546361207962036,,,,,0.0012413272052071989,0.1897248700261116,4.994333885488552e-06
128,0.1391,0.03797858580946922,,,,,0.00111806154018268,0.22075579315423965,4.994217705347747e-06
129,0.1402,0.01595621183514595,0.6666666865348816,0.4720194935798645,0.2916666865348816,127.51042175292969,0.0008632044773548841,0.17894013971090317,4.994100347542282e-06
130,0.1413,-0.0049950964748859406,,,,,0.0015452960506081581,0.20844846218824387,4.993981812127569e-06
131,0.1424,0.02561170421540737,,,,,0.0011053909547626972,0.18028246611356735,4.993862099159575e-06
132,0.1435,-0.026787044480443,,,,,0.000972604495473206,0.20207840204238892,4.9937412086948225e-06
133,0.1446,-0.0016331695951521397,,,,,0.0013616053620353341,0.17511358112096786,4.993619140790393e-06
134,0.1457,0.007651376537978649,,,,,0.0007511323929065838,0.2138066589832306,4.99349589550392e-06
135,0.1467,0.008252337574958801,,,,,0.0010323983733542264,0.20109746605157852,4.993371472893595e-06
136,0.1478,-0.010309560224413872,,,,,0.0006043722969479859,0.16703524440526962,4.993245873018167e-06
137,0.1489,0.03457869216799736,0.6015625,0.49021509289741516,0.0833333358168602,132.5234375,0.0006606267997995019,0.1756199672818184,4.993119095936937e-06
138,0.15,-0.006421037018299103,,,,,0.0015544579946435988,0.21119371056556702,4.992991141709764e-06
139,0.1511,-0.030359435826539993,,,,,0.0005984256131341681,0.17181917279958725,4.992862010397064e-06
140,0.1522,0.028162898495793343,,,,,0.00129827405908145,0.2165370136499405,4.992731702059805e-06
141,0.1533,0.017225906252861023,,,,,0.0007630167528986931,0.15471608936786652,4.992600216759515e-06
142,0.1543,-0.0050189681351184845,,,,,0.000948051456362009,0.1970752254128456,4.992467554558276e-06
143,0.1554,0.001142425462603569,,,,,0.0012847828620579094,0.1889762207865715,4.992333715518724e-06
144,0.1565,-0.029862776398658752,,,,,0.0006439190765377134,0.1912011057138443,4.992198699704053e-06
145,0.1576,-0.0816359743475914,0.5416666865348816,0.49891090393066406,0.0833333358168602,146.46875,0.0006288761214818805,0.17817817628383636,4.992062507178012e-06
146,0.1587,-0.0003099236637353897,,,,,0.001175165583845228,0.19476958364248276,4.991925138004905e-06
147,0.1598,-0.010488025844097137,,,,,0.0010637998930178583,0.17434771358966827,4.9917865922495925e-06
148,0.1609,0.0455237478017807,,,,,0.001266709150513634,0.18694091588258743,4.991646869977489e-06
149,0.162,-0.06229570135474205,,,,,0.0009293073089793324,0.1915973797440529,4.991505971254566e-06
150,0.163,-0.003344248980283737,,,,,0.0009506369824521244,0.20695974677801132,4.9913638961473495e-06
151,0.1641,0.02834787592291832,,,,,0.002080649835988879,0.2173900604248047,4.991220644722923e-06
152,0.1652,0.04180708900094032,,,,,0.0016812276444397867,0.17250289022922516,4.991076217048922e-06
153,0.1663,0.021381765604019165,0.5416666865348816,0.49891090393066406,0.125,139.2526092529297,0.0008627531642559916,0.18167416006326675,4.99093061319354e-06
154,0.1674,-0.03569221496582031,,,,,0.0005988024058751762,0.18374741822481155,4.990783833225526e-06
155,0.1685,0.02103535830974579,,,,,0.0010010899568442255,0.18878385424613953,4.9906358772141805e-06
156,0.1696,-0.004086626693606377,,,,,0.0010901745117735118,0.19914451241493225,4.990486745229364e-06
157,0.1707,0.015789560973644257,,,,,0.0013162927352823317,0.18756967037916183,4.990336437341491e-06
158,0.1717,0.043930113315582275,,,,,0.00045530898205470294,0.2005467563867569,4.990184953621528e-06
159,0.1728,-0.03642563149333,,,,,0.0008886108989827335,0.19586548954248428,4.990032294141003e-06
160,0.1739,0.007344025187194347,,,,,0.0010857590823434293,0.20373648405075073,4.989878458971992e-06
161,0.175,0.033935241401195526,0.6302083730697632,0.48337796330451965,0.0416666679084301,155.6875,0.001072348648449406,0.17805108428001404,4.989723448187132e-06
162,0.1761,0.03756072372198105,,,,,0.0008004187548067421,0.18014627695083618,4.98956726185961e-06
163,0.1772,-0.02057049423456192,,,,,0.0010002923663705587,0.19758290797472,4.9894099000631725e-06
164,0.1783,-0.008124426938593388,,,,,0.001109849865315482,0.1908053383231163,4.989251362872119e-06
165,0.1793,-0.03832252323627472,,,,,0.0011785912211053073,0.17282915860414505,4.989091650361303e-06
166,0.1804,-0.05032602697610855,,,,,0.0007263500883709639,0.17152877897024155,4.988930762606135e-06
167,0.1815,-0.0254669226706028,,,,,0.0016307393088936806,0.16730749607086182,4.9887686996825794e-06
168,0.1826,0.07426339387893677,,,,,0.0017059349920600653,0.1748982071876526,4.9886054616671555e-06
169,0.1837,-0.031562961637973785,0.6653646230697632,0.4745462238788605,0.125,145.71615600585938,0.0005479452083818614,0.1574474647641182,4.988441048636937e-06
170,0.1848,0.022111643105745316,,,,,0.0012749524903483689,0.180996336042881,4.988275460669553e-06
171,0.1859,0.07630466669797897,,,,,0.001633706851862371,0.1715976670384407,4.988108697843187e-06
172,0.187,-0.011884354054927826,,,,,0.0008999172132462263,0.1887746825814247,4.987940760236577e-06
173,0.188,-0.030142301693558693,,,,,0.0005708200624212623,0.17451724410057068,4.987771647929017e-06
174,0.1891,0.009624090977013111,,,,,0.001500704966019839,0.16938530653715134,4.9876013610003546e-06
175,0.1902,0.03174867480993271,,,,,0.0017343302024528384,0.17141418904066086,4.9874298995309914e-06
176,0.1913,-0.0502854660153389,,,,,0.0013668501051142812,0.17054827511310577,4.987257263601885e-06
177,0.1924,-0.0588395930826664,0.6263021230697632,0.4864330291748047,0.125,140.109375,0.0007637781673111022,0.14386028796434402,4.9870834532945465e-06
178,0.1935,-0.045420631766319275,,,,,0.00042420814861543477,0.13981693983078003,4.986908468691042e-06
179,0.1946,0.0028426535427570343,,,,,0.0009538921876810491,0.14791186526417732,4.986732309873992e-06
180,0.1957,0.017309173941612244,,,,,0.00045382074313238263,0.1452694907784462,4.986554976926571e-06
181,0.1967,0.07547767460346222,,,,,0.0012659425265155733,0.17569898068904877,4.986376469932508e-06
182,0.1978,0.06971214711666107,,,,,0.001059482601704076,0.19656343758106232,4.9861967889760865e-06
183,0.1989,0.05383990705013275,,,,,0.000645577791146934,0.16135799884796143,4.986015934142145e-06
184,0.2,-0.07341378927230835,,,,,0.0008036431972868741,0.14758987724781036,4.9858339055160746e-06
185,0.2011,0.09865864366292953,0.6015625,0.49021515250205994,0.0,151.203125,0.0009450135694351047,0.19050394743680954,4.985650703183822e-06
186,0.2022,-0.011653199791908264,,,,,0.001123330119298771,0.18912966549396515,4.9854663272318874e-06
187,0.2033,0.00040378980338573456,,,,,0.0010117634083144367,0.19500453025102615,4.985280777747326e-06
188,0.2043,-0.05133512243628502,,,,,0.0008547035977244377,0.17827478796243668,4.9850940548177465e-06
189,0.2054,-0.02775825560092926,,,,,0.0010843306663446128,0.192439466714859,4.98490615853131e-06
190,0.2065,0.006562540307641029,,,,,0.00185453420272097,0.1847577467560768,4.984717088976735e-06
191,0.2076,0.07516642659902573,,,,,0.000553443533135578,0.19822685420513153,4.984526846243291e-06
192,0.2087,-0.08140304684638977,,,,,0.0015616774326190352,0.1737779676914215,4.984335430420803e-06
193,0.2098,-0.0512041412293911,0.6888021230697632,0.4656948447227478,0.0833333358168602,145.90365600585938,0.0008475011854898185,0.15273097157478333,4.984142841599651e-06
194,0.2109,-0.012913107872009277,,,,,0.0007237095705932006,0.16739287227392197,4.983949079870766e-06
195,0.212,0.039345208555459976,,,,,0.0008926153823267668,0.16542576998472214,4.983754145325633e-06
196,0.213,-0.03499061241745949,,,,,0.0013540246291086078,0.1476680114865303,4.9835580380562934e-06
197,0.2141,-0.09074380993843079,,,,,0.0016935644089244306,0.1460273638367653,4.983360758155341e-06
198,0.2152,0.052981749176979065,,,,,0.0010553734027780592,0.15775371342897415,4.9831623057159215e-06
199,0.2163,0.02951442450284958,,,,,0.0019641491817310452,0.15561898797750473,4.982962680831738e-06
200,0.2174,0.050542473793029785,,,,,0.001011878572171554,0.16807018965482712,4.982761883597043e-06
201,0.2185,0.010873619467020035,0.5963541865348816,0.491268128156662,0.0833333358168602,149.890625,0.0015373246278613806,0.1913752779364586,4.982559914106645e-06
202,0.2196,0.047444917261600494,,,,,0.0011251994874328375,0.19621072709560394,4.982356772455906e-06
203,0.2207,-0.0402962751686573,,,,,0.0012298440851736814,0.18740393966436386,4.982152458740741e-06
204,0.2217,0.02839469350874424,,,,,0.000586761932936497,0.2015521600842476,4.981946973057618e-06
205,0.2228,0.004896918311715126,,,,,0.000898594269528985,0.19752785563468933,4.981740315503559e-06
206,0.2239,0.06167617812752724,,,,,0.001827873638831079,0.2087600752711296,4.981532486176138e-06
207,0.225,0.024266131222248077,,,,,0.0016948090633377433,0.20652461051940918,4.981323485173485e-06
208,0.2261,-0.08588999509811401,,,,,0.001284472004044801,0.19632455706596375,4.9811133125942805e-06
209,0.2272,0.0048158494755625725,0.6458333730697632,0.48295581340789795,0.2916666865348816,162.1640625,0.0004018471809104085,0.16063252091407776,4.980901968537758e-06
210,0.2283,-0.01705487072467804,,,,,0.0005176920967642218,0.1585109606385231,4.980689453103707e-06
211,0.2293,-0.032402388751506805,,,,,0.0008264746284112334,0.14266186952590942,4.980475766392467e-06
212,0.2304,-0.0005596214905381203,,,,,0.0008428465225733817,0.14034156501293182,4.980260908504934e-06
213,0.2315,0.01398010179400444,,,,,0.0009497228602413088,0.15377895534038544,4.980044879542553e-06
214,0.2326,0.05093512684106827,,,,,0.0014037087094038725,0.15440796315670013,4.979827679607324e-06
215,0.2337,-0.017978500574827194,,,,,0.0007278424163814634,0.17331311851739883,4.9796093088018006e-06
216,0.2348,-0.05768522992730141,,,,,0.001001834258204326,0.14774619042873383,4.979389767229087e-06
217,0.2359,0.007524067535996437,0.5963541865348816,0.4912681579589844,0.2083333432674408,134.9609375,0.0010523398232180625,0.19984407722949982,4.979169054992842e-06
218,0.237,0.019917184486985207,,,,,0.001591237320099026,0.19728361070156097,4.978947172197277e-06
219,0.238,-0.003878969233483076,,,,,0.00043255316268187016,0.20668327808380127,4.9787241189471555e-06
220,0.2391,-0.016740161925554276,,,,,0.0009722828981466591,0.19453081488609314,4.978499895347795e-06
221,0.2402,-0.00990918930619955,,,,,0.0005827406857861206,0.2260555624961853,4.978274501505061e-06
222,0.2413,0.009253143332898617,,,,,0.001694504520855844,0.1728888377547264,4.978047937525379e-06
223,0.2424,0.0013280659914016724,,,,,0.0012556695146486163,0.18687960505485535,4.977820203515722e-06
224,0.2435,0.025233574211597443,,,,,0.0006910471565788612,0.19046875834465027,4.977591299583614e-06
225,0.2446,-0.026458460837602615,0.6744791865348816,0.4691804349422455,0.25,149.1875,0.0015555248246528208,0.19716745615005493,4.9773612258371365e-06
226,0.2457,-0.05897465720772743,,,,,0.0007732165686320513,0.16758397966623306,4.977129982384919e-06
227,0.2467,-0.027150889858603477,,,,,0.0011554030643310398,0.17834261804819107,4.9768975693361456e-06
228,0.2478,0.08088204264640808,,,,,0.001205537875648588,0.1748049482703209,4.976663986800552e-06
229,0.2489,0.007287275046110153,,,,,0.0005523336003534496,0.1782585084438324,4.976429234888426e-06
230,0.25,0.02274439111351967,,,,,0.0015397558454424143,0.15180464833974838,4.976193313710608e-06
231,0.2511,-0.012775066308677197,,,,,0.000743719341699034,0.1625479832291603,4.9759562233784895e-06
232,0.2522,-0.018637411296367645,,,,,0.0017419022042304277,0.19323652237653732,4.975717964004014e-06
233,0.2533,0.022223547101020813,0.6276041865348816,0.4840737581253052,0.0833333358168602,170.5494842529297,0.0007416246517095715,0.17053969204425812,4.975478535699679e-06
234,0.2543,0.00914369709789753,,,,,0.0014831242733635008,0.17581211030483246,4.975237938578531e-06
235,0.2554,0.06345212459564209,,,,,0.0007140873494790867,0.16065296530723572,4.974996172754171e-06
236,0.2565,0.024966735392808914,,,,,0.0011709325481206179,0.17908013612031937,4.9747532383407505e-06
237,0.2576,0.052964773029088974,,,,,0.001294587622396648,0.19829940050840378,4.974509135452972e-06
238,0.2587,-0.08319473266601562,,,,,0.001094984618248418,0.1591787487268448,4.974263864206092e-06
239,0.2598,-0.014662953093647957,,,,,0.0011749581899493933,0.17068710178136826,4.9740174247159155e-06
240,0.2609,-0.04620703309774399,,,,,0.0012545594363473356,0.1647687777876854,4.973769817098803e-06
241,0.262,-0.009060555137693882,0.6744791865348816,0.4691804349422455,0.1666666716337204,149.1119842529297,0.0013476625899784267,0.15140308439731598,4.973521041471662e-06
242,0.263,0.026003021746873856,,,,,0.0004189944011159241,0.1307630017399788,4.973271097951956e-06
243,0.2641,-0.06996917724609375,,,,,0.0006567628588527441,0.13083669170737267,4.9730199866576965e-06
244,0.2652,-0.05790487304329872,,,,,0.0007771182281430811,0.14695287495851517,4.972767707707449e-06
245,0.2663,0.005007279105484486,,,,,0.0016017610323615372,0.1420281082391739,4.972514261220327e-06
246,0.2674,0.05533769354224205,,,,,0.001926860073581338,0.1410822719335556,4.972259647315999e-06
247,0.2685,0.05011759698390961,,,,,0.0012539928429760039,0.1392112895846367,4.972003866114683e-06
248,0.2696,0.011875711381435394,,,,,0.001741051790304482,0.1332889050245285,4.971746917737146e-06
249,0.2707,-0.007162511348724365,0.65625,0.47557851672172546,0.0416666679084301,173.7369842529297,0.0008194412512239069,0.15940233319997787,4.97148880230471e-06
250,0.2717,0.00402490608394146,,,,,0.0006013707316014916,0.15489670634269714,4.971229519939247e-06
251,0.2728,0.10470873862504959,,,,,0.0016013897839002311,0.147528737783432,4.970969070763178e-06
252,0.2739,0.06010816991329193,,,,,0.0017659720906522125,0.1516856774687767,4.970707454899476e-06
253,0.275,-0.0400097630918026,,,,,0.0011773339938372374,0.15224750339984894,4.9704446724716645e-06
254,0.2761,-0.02904767170548439,,,,,0.0016824526828713715,0.1399284154176712,4.970180723603821e-06
255,0.2772,-0.0030533317476511,,,,,0.0006610205164179206,0.16098545491695404,4.969915608420568e-06
256,0.2783,-0.008411001414060593,,,,,0.0018791923648677766,0.15226233005523682,4.969649327047083e-06
257,0.2793,0.007077150512486696,0.4661458432674408,0.5034084916114807,0.2083333432674408,161.8125,0.0010383215849287808,0.17725440114736557,4.969381879609093e-06
258,0.2804,-0.05120978131890297,,,,,0.0009371612686663866,0.1805419698357582,4.969113266232875e-06
